record_id,generated_baseline,provenance_kind,generator,source_id,build_id,evidence_status,epistemic_status,validation_status,target_build_observed,live_capture,state_id,field_id,field_path,availability,required,access_class,production_observation,legal_action_input,privileged,freshness,importance,target_build_field_verified,omission_risk
matrix:event_exit:state.recovery_policy,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,event_exit,state.recovery_policy,state.recovery_policy_id,available,false,DERIVED_EXACT,true,true,false,every_generation,high,false,unsafe retry
matrix:event_exit:run.character,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,event_exit,run.character,run.character_id,available,false,VIS_DIRECT,true,true,false,on_run_setup,high,false,wrong ruleset or card valuation
matrix:event_exit:run.location,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,event_exit,run.location,run.act_floor_node,required,true,VIS_DIRECT,true,true,false,on_room_transition,critical,false,route and resource-budget failure
matrix:event_exit:run.resources,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,event_exit,run.resources,run.resources,required,true,VIS_DIRECT,true,true,false,every_mutation,critical,false,avoidable death or illegal purchase
matrix:event_exit:run.deck,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,event_exit,run.deck,run.deck,available,false,VIS_ON_DEMAND,true,true,false,on_deck_mutation,high,false,dilution and synergy errors
matrix:event_exit:run.inventory,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,event_exit,run.inventory,run.relics_potions,available,false,VIS_ON_DEMAND,true,true,false,on_inventory_mutation,high,false,wrong sequencing or replacement choice
matrix:event_exit:map.reachable,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,event_exit,map.reachable,map.reachable_nodes,not_applicable,false,DERIVED_EXACT,false,false,false,on_map_change,critical,false,illegal route or lost progression
matrix:event_exit:combat.hand,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,event_exit,combat.hand,combat.hand,not_applicable,false,VIS_DIRECT,false,false,false,every_action,critical,false,missed lethal or illegal card play
matrix:event_exit:combat.enemies,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,event_exit,combat.enemies,combat.enemies,not_applicable,false,VIS_DIRECT,false,false,false,every_action,critical,false,wrong target or death
matrix:event_exit:combat.intents,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,event_exit,combat.intents,combat.visible_intents,not_applicable,false,VIS_DIRECT,false,false,false,every_action,critical,false,avoidable HP loss or death
matrix:event_exit:combat.piles,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,event_exit,combat.piles,combat.piles,not_applicable,false,VIS_ON_DEMAND,false,false,false,on_pile_change_or_inspection,high,false,wrong next-turn estimate
matrix:event_exit:economy.offers,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,event_exit,economy.offers,economy.offers_prices,not_applicable,false,VIS_DIRECT,false,false,false,on_offer_change,high,false,regretful purchase or reward
matrix:event_exit:choice.options,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,event_exit,choice.options,choice.visible_options,required,true,VIS_DIRECT,true,true,false,every_choice_generation,critical,false,invalid or harmful choice
matrix:event_exit:selection.domain,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,event_exit,selection.domain,selection.valid_candidates,required,true,DERIVED_EXACT,true,true,false,every_selection_mutation,critical,false,wrong card/target selection
matrix:event_exit:history.actions,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,event_exit,history.actions,history.observed_actions,available,false,OBS_HISTORY,true,true,false,every_settlement,high,false,inconsistent planning state
matrix:event_exit:derived.legal_actions,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,event_exit,derived.legal_actions,derived.legal_actions,required,true,DERIVED_EXACT,true,true,false,every_generation,critical,false,illegal or invented command
matrix:event_exit:derived.survival_lethal,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,event_exit,derived.survival_lethal,derived.survival_and_lethal,not_applicable,false,DERIVED_EXACT,false,false,false,every_action,high,false,tactical regret or death
matrix:event_exit:estimate.risk_budget,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,event_exit,estimate.risk_budget,estimates.risk_budget,available,false,ESTIMATED,true,true,false,on_context_change,high,false,over-risking or excessive hoarding
matrix:event_exit:estimate.future_distribution,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,event_exit,estimate.future_distribution,estimates.future_outcome_distribution,available,false,ESTIMATED,true,true,false,on_belief_update,situational,false,overconfident speculation
matrix:event_exit:security.hidden_future_rng,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,event_exit,security.hidden_future_rng,security.hidden_future_rng_state,denied_unavailable,false,PRIVILEGED,false,false,true,never,prohibited,false,fair-play violation
matrix:event_exit:state.contextual_domain,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,event_exit,state.contextual_domain,state.contextual_choice_domain,available,false,VIS_ON_DEMAND,true,true,false,on_context_change,situational,false,avoidable uncertainty in nested choices
matrix:rest_site_entry:state.identity,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,rest_site_entry,state.identity,state.identity.state_id,required,true,DERIVED_EXACT,true,true,false,every_generation,critical,false,wrong-screen mutation or unsafe policy dispatch
matrix:rest_site_entry:state.parent,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,rest_site_entry,state.parent,state.identity.parent_state,available,false,DERIVED_EXACT,true,true,false,every_generation,high,false,family policy mismatch
matrix:rest_site_entry:state.input_enabled,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,rest_site_entry,state.input_enabled,state.input_enabled,required,true,VIS_DIRECT,true,true,false,every_generation,critical,false,stale or duplicated mutation
matrix:rest_site_entry:state.stability,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,rest_site_entry,state.stability,state.stability,required,true,DERIVED_EXACT,true,true,false,every_generation,critical,false,action during unresolved transition
matrix:rest_site_entry:state.observation_generation,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,rest_site_entry,state.observation_generation,state.observation_generation,required,true,DERIVED_EXACT,true,true,false,every_generation,critical,false,action applied to changed state
matrix:rest_site_entry:state.transition_id,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,rest_site_entry,state.transition_id,state.transition_id,available,false,OBS_HISTORY,true,true,false,on_transition,high,false,unreconcilable action outcome
matrix:rest_site_entry:state.active_modal,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,rest_site_entry,state.active_modal,state.active_modal,required,true,VIS_DIRECT,true,true,false,every_generation,critical,false,wrong control activation
matrix:rest_site_entry:state.visible_controls,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,rest_site_entry,state.visible_controls,state.visible_controls,available,false,VIS_DIRECT,true,true,false,every_generation,high,false,invented or unavailable action
matrix:rest_site_entry:state.inspection_surfaces,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,rest_site_entry,state.inspection_surfaces,state.inspection_surfaces,available,false,VIS_ON_DEMAND,true,true,false,on_inspection,high,false,avoidable uncertainty or wrong estimate
matrix:rest_site_entry:state.entry_context,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,rest_site_entry,state.entry_context,state.entry_context,available,false,OBS_HISTORY,true,true,false,on_transition,high,false,incorrect branch or memory update
matrix:rest_site_entry:state.exit_context,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,rest_site_entry,state.exit_context,state.exit_context,available,false,OBS_HISTORY,true,true,false,on_transition,high,false,false settlement
matrix:rest_site_entry:state.confusable_evidence,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,rest_site_entry,state.confusable_evidence,state.confusable_evidence,available,false,DERIVED_EXACT,true,true,false,every_generation,high,false,wrong state classification
matrix:rest_site_entry:state.recovery_policy,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,rest_site_entry,state.recovery_policy,state.recovery_policy_id,available,false,DERIVED_EXACT,true,true,false,every_generation,high,false,unsafe retry
matrix:rest_site_entry:run.character,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,rest_site_entry,run.character,run.character_id,available,false,VIS_DIRECT,true,true,false,on_run_setup,high,false,wrong ruleset or card valuation
matrix:rest_site_entry:run.location,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,rest_site_entry,run.location,run.act_floor_node,required,true,VIS_DIRECT,true,true,false,on_room_transition,critical,false,route and resource-budget failure
matrix:rest_site_entry:run.resources,true,synthetic_requirements_baseline,sts2-expert-state-package-baseline-v1,SRC-SPEC-ATTACHMENT,public-v0.107.1+steam-23811903,proposed,hypothesized,required,false,false,rest_site_entry,run.resources,run.resources,required,true,VIS_DIRECT,true,true,false,every_mutation,critical,false,avoidable death or illegal purchase
